TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20140403140597,75,4,33,5,0,2,-1,0,0,0,0
20140403140597,77,4,34,2,0,3,-1,0,0,0,0
20140403140605,79,4,39,3,0,3,-1,0,0,0,0
20140403140620,80,4,33,10,0,4,-1,60,0,0,0
20140403140629,85,3,43,-1,0,2,-1,60,0,0,-1
20140403140629,85,3,43,-1,0,3,-1,60,0,0,-1
20140403140644,54,4,33,5,0,2,-1,0,0,0,0
20140403140652,80,3,41,-1,0,5,-1,60,0,0,-1
20140403140652,79,4,39,3,0,6,-1,0,0,0,0
20140403140660,80,1,33,-1,0,3,-1,60,0,0,-1
20140403140660,85,1,34,-1,0,4,-1,60,0,0,-1
20140403140718,85,4,33,20,0,2,-1,60,0,0,0
20140403140773,75,1,44,-1,0,3,-1,0,0,0,-1
20140403140773,75,1,43,-1,0,4,-1,0,0,0,-1
20140403140791,65,4,56,6,0,3,-1,0,0,0,0
20140403140837,85,4,24,2,1,2,2,0,0,0,0
20140403140843,80,3,33,-1,0,3,-1,60,0,0,-1
20140403140847,85,4,44,4,0,3,-1,60,0,0,0
20140403140868,77,1,41,-1,0,5,-1,0,0,0,-1
20140403140868,80,2,41,-1,0,6,-1,0,0,0,-1
20140403140873,66,4,20,2,1,3,3,0,0,0,0
20140403140926,77,2,33,-1,0,5,-1,42,42,42,-1
20140403140933,85,4,44,3,0,2,-1,60,0,0,0
20140403140938,85,2,47,-1,0,2,-1,60,0,0,-1
20140403140963,65,1,24,-1,1,2,2,0,0,0,-1
20140403140976,85,4,33,20,0,3,-1,60,0,0,0
20140403140991,67,4,39,20,0,4,-1,0,0,0,0
20140403140994,68,4,47,4,0,4,-1,0,0,0,0
20140403140994,53,4,34,5,0,5,-1,0,0,0,0
20140403141004,67,3,33,-1,0,4,-1,0,0,0,-1
20140403141009,79,2,40,-1,0,3,-1,0,0,0,-1
20140403141038,85,2,44,-1,0,2,-1,60,0,0,-1
20140403141048,60,3,33,-1,0,4,-1,0,0,0,-1
20140403141072,63,3,48,-1,0,9,-1,0,0,0,-1
20140403141101,80,4,34,3,0,2,-1,0,0,0,0
20140403141128,85,2,56,-1,0,3,-1,60,0,0,-1
20140403141129,80,4,33,4,0,6,-1,60,0,0,0
20140403141133,72,4,33,2,0,4,-1,0,0,0,0
20140403141133,74,4,34,2,0,5,-1,0,0,0,0
20140403141137,85,3,33,-1,0,2,-1,60,0,0,-1
20140403141144,85,3,33,-1,0,4,-1,60,0,0,-1
20140403141157,67,3,33,-1,0,4,-1,0,0,0,-1
20140403141224,55,1,49,-1,0,7,-1,0,0,0,-1
20140403141232,80,4,47,3,0,3,-1,60,0,0,0
20140403141232,85,4,48,3,0,4,-1,60,0,0,0
20140403141239,80,4,33,3,0,2,-1,0,0,0,42
20140403141247,80,4,33,2,0,3,-1,60,0,0,0
20140403141277,53,4,26,2,1,3,3,0,0,0,0
20140403141278,76,4,24,9,1,2,2,0,0,0,0
20140403141313,85,1,44,-1,0,2,-1,60,0,0,-1
20140403141343,78,4,47,5,0,4,-1,0,0,0,0
20140403141346,80,1,33,-1,0,2,-1,60,0,0,-1
20140403141349,67,1,34,-1,0,5,-1,0,0,0,-1
20140403141355,85,4,20,2,1,2,2,0,0,0,0
20140403141365,65,4,44,3,0,7,-1,0,0,0,0
20140403141398,73,2,33,-1,0,5,-1,0,0,0,-1
20140403141434,71,4,20,2,1,2,2,0,0,0,0
20140403141435,61,3,39,-1,0,3,-1,0,0,0,-1
20140403141463,85,4,33,11,0,3,-1,60,0,0,0
20140403141466,85,4,33,3,0,3,-1,60,0,0,0
20140403141466,70,4,20,3,1,2,2,0,0,0,0
20140403141522,74,2,48,-1,0,3,-1,0,0,0,-1
20140403141561,76,3,33,-1,0,5,-1,0,0,0,-1
20140403141561,77,3,34,-1,0,6,-1,0,0,0,-1
20140403141580,71,4,34,2,0,3,-1,0,0,0,0
20140403141590,71,1,33,-1,0,2,-1,0,0,0,-1
20140403141607,85,4,33,3,0,4,-1,60,0,0,42
20140403141613,76,4,20,4,1,2,2,0,0,0,0
20140403141626,66,1,38,-1,0,6,-1,0,0,0,-1
20140403141629,80,4,33,17,0,2,-1,0,0,0,0
20140403141701,50,2,56,-1,0,3,-1,0,0,0,-1
20140403141723,49,3,33,-1,0,5,-1,0,0,0,-1
20140403141773,62,1,33,-1,0,8,-1,0,0,0,-1
20140403141773,69,1,34,-1,0,9,-1,0,0,0,-1
20140403141775,62,4,33,2,0,5,-1,0,0,0,42
20140403141775,63,4,34,4,0,6,-1,0,0,0,42
20140403141775,71,4,40,3,0,7,-1,0,0,0,42
20140403141775,70,4,39,3,0,8,-1,0,0,0,42
20140403141777,85,4,24,1,1,2,2,0,0,0,0
20140403141786,79,4,38,2,0,2,-1,0,0,0,0
20140403141808,67,4,33,2,0,4,-1,0,0,0,0
20140403141808,73,4,34,2,0,5,-1,0,0,0,0
20140403141836,78,4,39,3,0,3,-1,0,0,0,0
20140403141836,76,3,56,-1,0,4,-1,0,0,0,-1
20140403141836,80,3,56,-1,0,5,-1,60,0,0,-1
20140403141846,85,4,43,5,0,2,-1,60,0,0,0
20140403141846,85,4,43,2,0,3,-1,60,0,0,0
20140403141889,56,4,33,2,0,7,-1,0,0,0,0
20140403141889,78,4,41,5,0,8,-1,0,0,0,0
20140403141904,79,3,56,-1,0,2,-1,0,0,0,-1
20140403141904,75,4,43,2,0,3,-1,0,0,0,0
20140403141918,72,1,41,-1,0,2,-1,0,0,0,-1
20140403141918,85,4,56,10,0,3,-1,60,0,0,0
20140403141950,69,4,24,10,1,6,6,0,0,0,0
20140403141950,71,4,24,10,1,7,7,0,0,0,0
20140403141960,71,4,33,15,0,6,-1,0,0,0,0
20140403141960,80,4,44,2,0,7,-1,60,0,0,0
20140403141960,80,4,56,10,0,8,-1,0,0,0,0
20140403141963,85,4,33,10,0,3,-1,0,0,0,0
20140403141972,70,1,43,-1,0,5,-1,0,0,0,-1
20140403141983,80,1,43,-1,0,2,-1,0,0,0,-1
20140403141983,85,1,43,-1,0,3,-1,60,0,0,-1
20140403142030,72,4,33,4,0,5,-1,0,0,0,0
20140403142030,80,4,41,4,0,6,-1,60,0,0,0
20140403142052,85,1,40,-1,0,2,-1,60,0,0,-1
20140403142056,68,4,33,3,0,10,-1,0,0,0,0
20140403142056,68,2,26,-1,1,9,9,0,0,0,-1
20140403142083,74,1,47,-1,0,5,-1,0,0,0,-1
20140403142085,74,4,20,10,1,2,2,0,0,0,0
20140403142127,67,4,34,2,0,3,-1,0,0,0,0
20140403142127,85,4,39,2,0,4,-1,60,0,0,0
20140403142152,70,4,47,7,0,4,-1,0,0,0,0
20140403142152,75,4,47,10,0,5,-1,0,0,0,0
20140403142155,80,4,44,10,0,2,-1,0,0,0,0
20140403142155,80,4,44,10,0,3,-1,0,0,0,0
20140403142179,85,4,34,4,0,4,-1,60,0,0,0
20140403142181,85,4,39,4,0,3,-1,0,0,0,0
20140403142192,76,4,44,5,0,2,-1,0,0,0,0
20140403142194,76,4,33,4,0,3,-1,0,0,0,0
20140403142217,85,4,56,2,0,3,-1,60,0,0,0
20140403142219,76,4,48,2,0,3,-1,0,0,0,0
20140403142252,72,4,34,2,0,3,-1,0,0,0,0
20140403142263,76,4,39,5,0,3,-1,0,0,0,0
20140403142263,85,4,44,8,0,4,-1,0,0,0,0
20140403142263,85,4,44,2,0,5,-1,60,0,0,0
20140403142268,79,4,26,4,1,2,2,0,0,0,0
20140403142269,60,4,44,9,0,2,-1,0,0,0,0
20140403142269,60,4,44,9,0,3,-1,0,0,0,0
20140403142269,60,4,44,9,0,4,-1,0,0,0,0
20140403142269,60,4,44,9,0,5,-1,0,0,0,0
20140403142269,60,4,44,9,0,6,-1,0,0,0,0
20140403142304,70,4,20,3,1,2,2,0,0,0,0
20140403142354,80,4,43,2,0,2,-1,0,0,0,0
20140403142354,85,4,43,2,0,3,-1,0,0,0,0
20140403142361,77,3,33,-1,0,6,-1,0,0,0,-1
20140403142372,65,1,43,-1,0,3,-1,0,0,0,-1
20140403142373,80,4,43,5,0,2,-1,60,0,0,0
20140403142399,85,4,34,10,0,3,-1,0,0,0,0
20140403142399,80,4,33,10,0,4,-1,0,0,0,0
20140403142409,59,1,24,-1,1,2,2,0,0,0,-1
20140403142412,54,1,24,-1,1,3,3,0,0,0,-1
20140403142432,58,3,34,-1,0,3,-1,0,0,0,-1
20140403142432,70,4,44,2,0,4,-1,0,0,0,0
20140403142432,67,3,44,-1,0,5,-1,0,0,0,-1
20140403142432,67,3,44,-1,0,6,-1,0,0,0,-1
20140403142444,74,4,47,4,0,5,-1,0,0,0,0
20140403142455,78,4,20,10,1,2,2,0,0,0,0
20140403142455,85,4,24,10,1,3,3,0,0,0,0
20140403142469,85,4,44,3,0,6,-1,0,0,0,0
20140403142469,85,4,44,4,0,7,-1,60,0,0,0
20140403142469,80,4,39,5,0,8,-1,60,0,0,0
20140403142469,85,4,40,5,0,9,-1,60,0,0,0
20140403142532,62,1,43,-1,0,4,-1,0,0,0,-1
20140404140034,79,2,34,-1,0,2,-1,0,0,0,-1
20140404140762,80,4,43,3,0,3,-1,60,0,0,0
20140404140762,80,4,43,3,0,4,-1,60,0,0,0
20140404140762,80,4,43,3,0,5,-1,60,0,0,0
20140404141081,76,4,43,9,0,2,-1,0,0,0,0
20140404141217,85,2,33,-1,0,3,-1,60,0,0,-1
20140404141690,85,4,47,3,0,6,-1,60,0,0,42
20140404141690,78,4,39,2,0,7,-1,0,0,0,0
20140404141753,68,4,43,4,0,6,-1,0,0,0,0
20140404141909,53,1,33,-1,0,3,-1,0,0,0,-1
20140404142026,61,4,33,5,0,4,-1,0,0,0,0
20140404142026,63,4,34,5,0,5,-1,0,0,0,0
20140404142026,85,4,47,15,0,6,-1,0,0,0,0
20140404142203,85,4,39,10,0,3,-1,60,0,0,0
20140404142282,85,4,34,8,0,3,-1,60,0,0,0
20140404142286,71,4,33,10,0,3,-1,0,0,0,0
20140404142433,85,4,34,2,0,2,-1,60,0,0,0
20140503140638,69,4,44,3,0,2,-1,0,0,0,0
20140503140712,70,4,43,2,0,2,-1,0,0,0,42
20140503140876,65,3,39,-1,0,6,-1,0,0,0,-1
20140503141238,68,4,34,2,0,3,-1,0,0,0,0
20140503141283,85,4,33,6,0,2,-1,60,0,0,0
20140503141317,80,2,33,-1,0,3,-1,60,0,0,-1
20140503141619,74,1,34,-1,0,5,-1,0,0,0,-1
20140503141727,80,1,33,-1,0,3,-1,60,0,0,-1
20140503141818,72,1,34,-1,0,4,-1,0,0,0,-1
20140503141866,66,4,33,8,0,2,-1,0,0,0,0
20140503141866,85,4,47,8,0,3,-1,0,0,0,0
20140503141866,80,4,48,8,0,4,-1,60,0,0,0
20140503141886,76,1,33,-1,0,5,-1,0,0,0,-1
20140503141947,67,3,40,-1,0,5,-1,0,0,0,-1
20140503141982,69,1,33,-1,0,2,-1,0,0,0,-1
20140503142020,63,4,48,3,0,4,-1,0,0,0,0
20140503142183,65,1,33,-1,0,4,-1,0,0,0,-1
20140503142183,72,1,34,-1,0,5,-1,0,0,0,-1
20140503142272,72,1,41,-1,0,3,-1,0,0,0,-1
20140503142272,24,1,49,-1,0,4,-1,0,0,0,-1
20140504140095,61,1,43,-1,0,6,-1,0,0,0,-1
20140504140127,59,4,33,2,0,2,-1,0,0,0,0
20140504140127,64,4,34,2,0,3,-1,0,0,0,0
20140504140156,49,4,33,3,0,2,-1,0,0,0,0
20140504140156,38,4,43,3,0,3,-1,0,0,0,0
20140504140524,80,4,49,1,0,5,-1,60,0,0,0
20140504140524,80,4,49,1,0,6,-1,60,0,0,0
20140504140535,76,1,47,-1,0,3,-1,0,0,0,-1
20140504140537,79,4,47,2,0,3,-1,0,0,0,0
20140504140559,85,4,33,2,0,3,-1,60,0,0,0
20140504140575,85,4,39,7,0,3,-1,60,0,0,0
20140504140575,73,4,43,6,0,4,-1,0,0,0,0
20140504140608,80,3,43,-1,0,2,-1,60,0,0,-1
20140504140633,85,4,33,5,0,3,-1,60,0,0,0
20140504140633,85,4,34,2,0,4,-1,60,0,0,0
20140504140646,80,4,33,8,0,3,-1,60,0,0,0
20140504140647,85,4,33,11,0,3,-1,60,0,0,0
20140504140647,73,1,43,-1,0,4,-1,0,0,0,-1
20140504140693,76,4,41,3,0,5,-1,0,0,0,0
20140504140700,85,4,33,8,0,2,-1,60,0,0,0
20140504140713,68,2,42,-1,0,2,-1,0,0,0,-1
20140504140750,78,4,24,5,1,3,3,0,0,0,0
20140504140752,85,4,44,3,0,3,-1,0,0,0,0
20140504140822,69,1,34,-1,0,5,-1,0,0,0,-1
20140504140824,68,4,34,2,0,6,-1,0,0,0,0
20140504140873,59,4,44,3,0,6,-1,0,0,0,0
20140504140873,70,1,33,-1,0,7,-1,0,0,0,-1
20140504140911,66,4,33,7,0,2,-1,0,0,0,0
20140504140931,78,1,47,-1,0,6,-1,0,0,0,-1
20140504140936,60,1,20,-1,1,2,2,0,0,0,-1
20140504140948,75,4,34,5,0,3,-1,0,0,0,0
20140504140948,70,1,43,-1,0,4,-1,0,0,0,-1
20140504140974,85,1,39,-1,0,3,-1,60,0,0,-1
20140504140985,53,4,24,2,1,2,2,0,0,0,0
20140504140997,80,4,33,5,0,3,-1,60,0,0,0
20140504140997,85,4,34,20,0,4,-1,60,0,0,0
20140504141029,65,4,33,2,0,4,-1,0,0,0,0
20140504141039,85,4,56,2,0,3,-1,60,0,0,0
20140504141039,85,4,56,2,0,4,-1,60,0,0,0
20140504141042,80,4,47,2,0,5,-1,60,0,0,0
20140504141076,73,3,43,-1,0,3,-1,0,0,0,-1
20140504141080,85,4,38,2,0,2,-1,60,0,0,0
20140504141107,80,4,33,5,0,3,-1,0,0,0,0
20140504141144,85,4,39,10,0,6,-1,0,0,0,0
20140504141181,71,4,43,2,0,2,-1,0,0,0,0
20140504141211,85,2,24,-1,1,3,3,0,0,0,-1
20140504141225,80,4,24,6,1,2,2,0,0,0,0
20140504141240,79,3,33,-1,0,3,-1,0,0,0,-1
20140504141240,80,3,34,-1,0,4,-1,0,0,0,-1
20140504141246,85,4,44,5,0,4,-1,60,0,0,0
20140504141246,80,4,44,2,0,5,-1,0,0,0,0
20140504141250,78,1,34,-1,0,5,-1,0,0,0,-1
20140504141279,80,3,39,-1,0,3,-1,60,0,0,-1
20140504141285,85,4,47,9,0,6,-1,60,0,0,0
20140504141313,58,4,37,2,0,5,-1,0,0,0,0
20140504141330,85,4,44,3,0,4,-1,60,0,0,0
20140504141362,80,4,33,5,0,2,-1,60,0,0,0
20140504141385,80,4,33,2,0,4,-1,60,0,0,0
20140504141385,80,4,34,2,0,5,-1,60,0,0,0
20140504141398,78,3,20,-1,1,2,2,0,0,0,-1
20140504141401,85,4,33,2,0,2,-1,60,0,0,0
20140504141401,85,4,34,2,0,3,-1,60,0,0,0
20140504141401,55,1,43,-1,0,4,-1,0,0,0,-1
20140504141475,75,2,33,-1,0,5,-1,0,0,0,-1
20140504141477,66,4,47,7,0,7,-1,0,0,0,0
20140504141484,57,4,43,1,0,2,-1,0,0,0,0
20140504141489,77,4,47,5,0,2,-1,0,0,0,0
20140504141513,80,4,33,18,0,3,-1,60,0,0,0
20140504141515,74,4,33,2,0,3,-1,0,0,0,0
20140504141515,80,4,34,2,0,4,-1,60,0,0,0
20140504141516,80,3,34,-1,0,2,-1,60,0,0,-1
20140504141522,70,1,33,-1,0,5,-1,0,0,0,-1
20140504141534,80,1,40,-1,0,2,-1,60,0,0,-1
20140504141568,85,4,33,6,0,2,-1,0,0,0,0
20140504141568,85,1,34,-1,0,3,-1,0,42,0,-1
20140504141605,77,4,33,2,0,5,-1,0,0,0,0
20140504141630,68,4,43,7,0,2,-1,0,0,0,0
20140504141634,85,2,38,-1,0,2,-1,60,0,0,-1
20140504141634,79,2,43,-1,0,3,-1,0,0,0,-1
20140504141651,66,4,20,8,1,2,2,0,0,0,0
20140504141677,85,4,24,2,1,2,2,0,0,0,0
20140504141686,72,3,33,-1,0,8,-1,0,0,0,-1
20140504141686,74,3,34,-1,0,9,-1,0,0,0,-1
20140504141696,60,1,33,-1,0,3,-1,0,0,0,-1
20140504141705,79,2,34,-1,0,6,-1,0,0,0,-1
20140504141707,68,2,34,-1,0,6,-1,0,0,0,-1
20140504141716,73,4,33,20,0,2,-1,0,0,0,0
20140504141716,73,1,56,-1,0,3,-1,0,0,0,-1
20140504141728,71,2,34,-1,0,5,-1,0,0,0,-1
20140504141738,67,1,43,-1,0,2,-1,0,0,0,-1
20140504141743,65,4,33,3,0,4,-1,0,0,0,0
20140504141746,68,4,33,5,0,4,-1,0,0,0,0
20140504141746,70,4,34,2,0,5,-1,0,0,0,0
20140504141746,65,4,39,5,0,6,-1,0,0,0,0
20140504141746,66,3,40,-1,0,7,-1,0,0,0,-1
20140504141748,80,4,56,2,0,2,-1,0,0,0,0
20140504141748,80,4,56,2,0,3,-1,0,0,0,0
20140504141748,80,4,56,2,0,4,-1,0,0,0,0
20140504141748,80,4,56,2,0,5,-1,0,0,0,0
20140504141748,80,4,56,2,0,6,-1,0,0,0,0
20140504141749,80,4,24,3,1,2,2,0,0,0,0
20140504141749,59,4,25,3,1,3,3,0,0,0,0
20140504141786,72,4,41,2,0,4,-1,0,0,0,0
20140504141803,80,1,43,-1,0,2,-1,0,0,0,-1
20140504141804,75,4,34,5,0,4,-1,0,0,0,0
20140504141806,80,1,48,-1,0,3,-1,60,0,0,-1
20140504141813,75,4,44,4,0,3,-1,0,0,0,0
20140504141825,53,1,33,-1,0,8,-1,0,0,0,-1
20140504141825,62,1,34,-1,0,9,-1,0,0,0,-1
20140504141837,72,4,41,3,0,2,-1,0,0,0,0
20140504141840,67,4,39,8,0,5,-1,0,0,0,0
20140504141853,70,4,33,8,0,3,-1,0,0,0,0
20140504141872,72,4,38,3,0,2,-1,0,0,0,0
20140504141872,69,4,38,3,0,3,-1,0,0,0,0
20140504141890,65,4,33,5,0,6,-1,0,0,0,0
20140504141890,80,4,41,2,0,7,-1,0,0,0,0
20140504141890,70,1,41,-1,0,8,-1,0,0,0,-1
20140504141890,60,4,49,2,0,9,-1,0,0,0,0
20140504141890,69,1,24,-1,1,2,2,0,0,0,-1
20140504141892,71,4,43,8,0,3,-1,0,0,0,0
20140504141892,45,3,43,-1,0,4,-1,0,0,0,-1
20140504141941,80,4,44,2,0,2,-1,0,0,0,0
20140504141941,85,1,44,-1,0,3,-1,60,0,0,-1
20140504141957,71,3,34,-1,0,4,-1,42,0,0,-1
20140504141962,85,4,39,5,0,4,-1,60,0,0,0
20140504141965,67,2,33,-1,0,5,-1,0,0,0,-1
20140504141965,70,2,34,-1,0,6,-1,0,0,0,-1
20140504141989,62,4,20,37,1,2,2,0,0,0,0
20140504141994,63,4,33,6,0,9,-1,0,0,0,0
20140504142005,76,3,33,-1,0,3,-1,0,0,0,-1
20140504142005,85,4,47,4,0,4,-1,60,0,0,0
20140504142033,68,4,20,2,1,2,2,0,0,0,0
20140504142068,80,3,39,-1,0,3,-1,60,0,0,-1
20140504142068,85,3,40,-1,0,4,-1,60,0,0,-1
20140504142100,73,1,40,-1,0,5,-1,0,0,0,-1
20140504142101,85,4,33,6,0,7,-1,60,0,0,0
20140504142105,78,3,49,-1,0,3,-1,0,0,0,-1
20140504142106,79,2,47,-1,0,4,-1,0,0,0,-1
20140504142137,72,4,24,9,1,2,2,0,0,0,0
20140504142144,85,4,33,8,0,3,-1,60,0,0,0
20140504142165,85,4,24,9,1,2,2,0,0,0,0
20140504142190,85,4,39,2,0,3,-1,60,0,0,0
20140504142197,80,3,20,-1,1,2,2,0,0,0,-1
20140504142216,80,4,44,2,0,4,-1,0,0,0,0
20140504142216,80,4,44,2,0,5,-1,60,0,0,0
20140504142237,67,4,34,2,0,6,-1,0,0,0,42
20140504142259,80,4,33,2,0,2,-1,0,0,0,42
20140504142275,73,2,47,-1,0,4,-1,0,0,0,-1
20140504142280,85,1,33,-1,0,4,-1,0,0,0,-1
20140504142289,85,4,33,6,0,3,-1,60,0,0,0
20140504142290,85,4,20,7,1,2,2,0,0,0,0
20140504142316,85,4,33,4,0,3,-1,60,0,0,0
20140504142319,74,4,43,2,0,2,-1,0,0,0,0
20140504142337,68,4,33,5,0,2,-1,0,0,0,0
20140504142363,70,3,33,-1,0,2,-1,0,0,0,-1
20140504142363,71,3,34,-1,0,3,-1,0,0,0,-1
20140504142365,80,4,47,18,0,4,-1,60,0,0,0
20140504142368,80,1,44,-1,0,2,-1,0,0,0,-1
20140504142374,85,4,47,30,0,2,-1,60,0,0,0
20140504142408,79,4,30,14,1,3,3,0,0,0,0
20140504142415,85,3,44,-1,0,4,-1,60,0,0,-1
20140504142415,68,4,44,7,0,5,-1,0,0,0,0
20140504142415,80,4,44,7,0,6,-1,60,0,0,0
20140504142416,85,4,44,10,0,2,-1,60,0,0,0
20140504142416,65,4,44,1,0,3,-1,0,0,0,0
20140504142422,78,1,33,-1,0,3,-1,0,0,0,-1
20140504142439,65,1,24,-1,1,3,3,0,0,0,-1
20140504142443,80,4,39,11,0,4,-1,60,0,0,0
20140504142444,85,4,47,16,0,4,-1,0,0,0,0
20140504142466,65,4,49,2,0,2,-1,42,43,0,42
20140504142481,80,4,33,20,0,3,-1,0,0,0,0
20140504142489,85,4,43,10,0,2,-1,60,0,0,0
20140504142489,74,4,43,7,0,3,-1,0,0,0,0
20140504142490,80,4,48,4,0,2,-1,60,0,0,0
20140505140026,85,2,24,-1,1,2,2,0,0,0,-1
20140505140074,85,4,47,3,0,5,-1,60,0,0,0
20140505140074,70,3,39,-1,0,6,-1,0,0,0,-1
20140505140687,80,4,33,13,0,5,-1,0,0,0,0
20140505140916,85,3,39,-1,0,3,-1,60,0,0,-1
20140505140947,85,4,40,2,0,3,-1,60,0,0,0
20140505140971,85,4,34,2,0,2,-1,60,0,0,0
20140505140971,80,4,44,6,0,3,-1,60,0,0,0
20140505141134,85,4,20,3,1,2,2,0,0,0,0
20140505141658,80,3,33,-1,0,4,-1,60,0,0,-1
20140505141658,80,3,34,-1,0,5,-1,60,0,0,-1
20140505141827,85,4,33,5,0,4,-1,60,0,0,0
20140505141827,85,4,39,3,0,5,-1,60,0,0,0
20140505141920,74,4,33,5,0,4,-1,0,0,0,0
20140505142037,75,4,33,5,0,4,-1,0,0,0,0
20140505142091,80,1,43,-1,0,2,-1,60,0,0,-1
20140505142113,78,4,20,5,1,2,2,0,0,0,0
20140505142204,70,3,44,-1,0,3,-1,0,0,0,-1
20140505142204,76,3,44,-1,0,4,-1,0,0,0,-1
20140505142210,85,3,33,-1,0,3,-1,60,0,0,-1
20140505142225,85,4,20,1,1,2,2,0,0,0,0
20140505142293,85,4,44,2,0,3,-1,60,0,0,0
20140604140044,38,3,56,-1,0,5,-1,0,0,0,-1
20140604140523,67,4,43,2,0,5,-1,0,0,0,0
20140604140523,72,4,43,2,0,6,-1,0,0,0,0
20140604140523,55,4,43,3,0,7,-1,0,0,0,0
20140604140523,85,4,47,12,0,8,-1,60,0,0,0
20140604140523,73,4,44,3,0,9,-1,0,0,0,0
20140604140763,85,4,44,15,0,5,-1,60,0,0,0
20140604140763,65,4,43,3,0,6,-1,0,0,0,0
20140604140861,85,1,47,-1,0,5,-1,60,0,0,-1
20140604140943,80,2,47,-1,0,5,-1,60,0,0,-1
20140604140943,85,4,56,1,0,6,-1,0,0,0,0
20140604140943,85,4,56,1,0,7,-1,0,0,0,0
20140604140943,85,4,56,1,0,8,-1,0,0,0,0
20140604140943,85,4,56,1,0,9,-1,0,0,0,0
20140604141069,64,4,47,3,0,5,-1,0,0,0,0
20140604141156,80,3,37,-1,0,2,-1,60,0,0,-1
20140604141219,80,4,39,4,0,3,-1,60,0,0,0
20140604141512,68,4,33,3,0,2,-1,0,0,0,0
20140604141512,80,4,34,3,0,3,-1,0,0,0,0
20140604141531,67,4,33,4,0,4,-1,0,0,0,0
20140604141531,74,4,34,19,0,5,-1,0,0,0,0
20140604141588,85,1,47,-1,0,4,-1,60,0,0,-1
20140604141615,60,4,37,42,0,2,-1,0,0,0,0
20140604141615,78,4,38,2,0,3,-1,0,0,0,0
20140604141653,80,4,44,20,0,7,-1,60,0,0,0
20140604141672,72,3,44,-1,0,4,-1,0,0,0,-1
20140604141672,80,3,44,-1,0,5,-1,0,0,0,-1
20140604141702,85,4,33,7,0,5,-1,0,0,0,0
20140604141702,75,4,39,2,0,6,-1,0,0,0,42
20140604141702,75,4,40,2,0,7,-1,0,0,0,42
20140604141858,80,4,39,3,0,4,-1,60,0,0,0
20140604141875,74,4,33,3,0,6,-1,0,0,0,0
20140604142036,80,4,33,3,0,6,-1,60,0,0,0
20140604142096,60,4,40,4,0,6,-1,0,0,0,0
20140604142179,80,1,40,-1,0,4,-1,60,0,0,-1
20140604142191,71,1,33,-1,0,3,-1,0,0,0,-1
20140604142238,69,2,33,-1,0,3,-1,0,0,0,-1
20140604142238,65,2,34,-1,0,4,-1,0,0,0,-1
20140604142389,79,4,47,2,0,8,-1,0,0,0,0
20140604142428,67,2,34,-1,0,5,-1,0,0,0,-1
20140604142474,85,4,34,3,0,4,-1,60,0,0,0
20140604142512,72,4,47,7,0,5,-1,0,0,0,0
20140604142512,78,4,48,7,0,6,-1,0,0,0,0
20140604142513,80,4,24,4,1,6,6,0,0,0,0
20140605140097,85,2,47,-1,0,6,-1,60,42,0,-1
20140605140097,62,4,33,2,0,7,-1,0,42,0,42
20140605140111,58,4,41,10,0,8,-1,0,0,0,0
20140605140111,33,3,38,-1,0,9,-1,0,0,0,-1
20140605140111,32,3,38,-1,0,10,-1,0,0,0,-1
20140605140138,73,1,24,-1,1,2,2,0,0,0,-1
20140605140140,80,4,33,5,0,4,-1,60,0,0,0
20140605140156,85,4,56,2,0,3,-1,60,0,0,0
20140605140530,59,4,33,4,0,2,-1,0,0,0,0
20140605140530,75,4,47,10,0,3,-1,0,0,0,0
20140605140530,56,2,34,-1,0,4,-1,0,0,0,-1
20140605140545,65,4,44,3,0,6,-1,0,0,0,0
20140605140550,63,1,20,-1,1,2,2,0,0,0,-1
20140605140572,85,4,39,5,0,3,-1,0,0,0,0
20140605140577,68,2,38,-1,0,2,-1,0,0,0,-1
20140605140601,46,4,39,2,0,3,-1,42,0,0,0
20140605140601,85,4,40,2,0,4,-1,60,0,0,0
20140605140604,74,4,48,4,0,6,-1,0,0,0,0
20140605140661,85,4,33,13,0,4,-1,60,0,0,0
20140605140679,85,4,24,4,1,2,2,0,0,0,0
20140605140681,85,4,39,2,0,3,-1,0,0,0,0
20140605140700,85,2,44,-1,0,2,-1,60,0,0,-1
20140605140807,85,4,33,2,0,2,-1,60,0,0,0
20140605140832,80,3,47,-1,0,7,-1,61,0,0,-1
20140605140868,85,4,40,10,0,3,-1,60,0,0,0
20140605140873,71,3,33,-1,0,4,-1,0,0,0,-1
20140605140880,44,4,24,6,1,3,3,0,0,0,0
20140605140902,85,4,44,5,0,2,-1,60,0,0,0
20140605140917,78,4,43,6,0,2,-1,0,0,0,0
20140605140951,85,1,44,-1,0,4,-1,60,0,0,-1
20140605140953,85,4,56,5,0,3,-1,60,0,0,0
20140605140956,78,1,33,-1,0,2,-1,0,0,0,-1
20140605140957,85,4,33,4,0,3,-1,60,0,0,0
20140605141008,59,1,34,-1,0,3,-1,0,0,0,-1
20140605141016,76,2,33,-1,0,3,-1,0,0,0,-1
20140605141021,85,4,33,10,0,3,-1,60,0,0,0
20140605141024,76,4,47,2,0,5,-1,0,0,0,0
20140605141029,85,4,47,2,0,4,-1,60,0,0,0
20140605141029,80,4,48,2,0,5,-1,60,0,0,0
